year,category,brand,model,cc,fuel,cbu_ckd,country,jan,feb,mar,apr,may,jun,jul,aug,sep,oct,nov,dec,sales_volume,country_clean,fuel_clean,brand_clean,model_clean,sales_volume_reported,volume_mismatch_flag,assembly_clean,category_clean,brand_verified
2024,4X2,Mazda,Cooper S Clubman A/T,1998.0,G,CBU,South Korea,2,3,0,2,1,0,3,0,3,13,0,0,27,South Korea,G,MAZDA,Cooper S Clubman A/T,16,True,CBU,4X2,False
2024,4X2,Mazda,Cooper S Convertible A/T,1998.0,G,,,9,23,2,18,18,4,0,2,0,8,0,5,89,,G,MAZDA,Cooper S Convertible A/T,2,True,TIDAK DIKETAHUI,4X2,False
2024,4X2,Mazda,John Cooper Works Convertible A/T,1998.0,G,CBU,South Korea,1,0,16,0,0,12,8,0,1,1,1,3,43,South Korea,G,MAZDA,John Cooper Works Convertible A/T,51,True,CBU,4X2,False
2024,4X2,Mazda,Cooper S Countryman F60 CKD A/T,1998.0,-,,,12,0,12,0,0,2,0,7,0,0,0,0,33,,UNKNOWN,MAZDA,Cooper S Countryman F60 CKD A/T,188,True,TIDAK DIKETAHUI,4X2,False
2024,4X2,NETA,V EV,,BEV,,,39,70,35,0,15,8,3,75,80,20,31,20,396,,BEV,NETA,V EV,797,True,TIDAK DIKETAHUI,4X2,False
2024,4X2,NETA,V-II EV,999.0,BEV,CKD,Thailand,0,125,10,0,0,20,0,0,22,15,26,32,250,Thailand,BEV,NETA,V-II EV,1957,True,CKD,4X2,False
2024,4X2,NETA,X EV 500 SUPREME,,G,,,0,35,0,0,13,0,10,0,0,0,0,0,58,,G,NETA,X EV 500 SUPREME,10855,True,TIDAK DIKETAHUI,4X2,False
2024,4X2,NETA,,2008.0,-,CKD,INA,5,205,0,1,0,8,0,89,72,50,70,139,639,Indonesia,UNKNOWN,NETA,TIDAK DIKETAHUI,2168,True,CKD,4X2,False
2024,4X2,NETA,Alpha Hybrid 2Tone Mt,,HEV,,,0,188,0,65,0,0,111,363,325,309,362,539,2262,,HYBRID,NETA,Alpha Hybrid 2Tone Mt,361,True,TIDAK DIKETAHUI,4X2,False
2024,4X2,NETA,Alpha Hybrid 2Tone At,1199.0,G,CKD,M a l a ysi a,0,0,91,322,75,15,0,0,0,0,0,0,503,Malaysia,G,NETA,Alpha Hybrid 2Tone At,5758,True,CKD,4X2,False
2024,4X2,NETA,Ignis GX AT,1462.0,G,,,70,37,370,75,309,0,0,51,34,53,274,37,1310,,G,NETA,Ignis GX AT,398,True,TIDAK DIKETAHUI,4X2,False
2024,4X2,NETA,S-Presso MT,1462.0,G,CKD,INA,14,21,79,81,74,93,54,191,163,143,105,108,1126,Indonesia,G,NETA,S-Presso MT,58,True,CKD,4X2,False
2024,4X2,NETA,S-Presso AT,1197.0,G,,,267,65,123,192,43,0,319,4,5,6,0,12,1036,,G,NETA,S-Presso AT,11,True,TIDAK DIKETAHUI,4X2,False
2024,4X2,NETA,All New Ertiga GA,998.0,G,CKD,India,2,4,208,6,141,0,0,97,73,96,171,124,922,India,G,NETA,All New Ertiga GA,6,True,CKD,4X2,False
2024,4X2,NETA,All New Ertiga GL MT,998.0,G,,,290,0,9,126,8,52,54,71,74,48,87,149,968,,G,NETA,All New Ertiga GL MT,41,True,TIDAK DIKETAHUI,4X2,False
2024,4X2,NETA,All New Ertiga GL AT,1462.0,HEV,CKD,INA,161,8,141,43,78,218,142,0,0,0,0,0,791,Indonesia,HYBRID,NETA,All New Ertiga GL AT,162,True,CKD,4X2,False
2024,4X2,NETA,All New Ertiga GX Hybrid,1462.0,HEV,,,44,9,84,0,84,0,2,0,0,0,0,0,223,,HYBRID,NETA,All New Ertiga GX Hybrid,740,True,TIDAK DIKETAHUI,4X2,False
2024,4X2,NETA,All New Ertiga GX Hybrid,1462.0,HEV,CKD,INA,455,1,0,0,0,42,55,44,40,40,23,206,906,Indonesia,HYBRID,NETA,All New Ertiga GX Hybrid,75,True,CKD,4X2,False
2024,4X2,NETA,All New Ertiga Gx Hybrid Mt,1462.0,HEV,,,0,30407,0,44,0,22,56,90,78,101,98,287,31183,,HYBRID,NETA,All New Ertiga Gx Hybrid Mt,10,True,TIDAK DIKETAHUI,4X2,False
2024,4X2,NETA,All New Ertiga Gx Hybrid At,1462.0,HEV,CKD,INA,0,59715,121,141,74,0,0,5,7,6,10,5,60084,Indonesia,HYBRID,NETA,All New Ertiga Gx Hybrid At,135,True,CKD,4X2,False
2024,4X2,NISSAN,All New Kijang Innova G AT DSL Mi,1598.0,D,,,942,994,3,343,802,0,659,0,328,9,722,0,4802,,D,NISSAN,All New Kijang Innova G AT DSL Mi,9828,True,TIDAK DIKETAHUI,4X2,False
2024,4X2,PEUGEOT,All New Kijang Innova G Imp 2022,1598.0,G,CBU,Japan,228,246,775,282,299,590,1795,812,1466,0,1634,0,8127,Japan,G,PEUGEOT,All New Kijang Innova G Imp 2022,460,True,CBU,4X2,False
2024,4X2,SERES,Creta FL N Line 1.5T IVT,1500.0,G,,,0,59,0,0,0,204,0,0,0,0,0,6,269,,G,SERES,Creta FL N Line 1.5T IVT,1712,True,TIDAK DIKETAHUI,4X2,False
2024,4X2,TOYOTA,All New Kijang Innova Zenix G Cvt 2.0,1598.0,G,,,768,586,506,131,102,1647,383,1791,269,0,225,673,7081,,G,TOYOTA,All New Kijang Innova Zenix G Cvt 2.0,227,True,TIDAK DIKETAHUI,4X2,False
2024,4X2,TOYOTA,All New Kijang Innova Zenix V Cvt 2.0,2494.0,G,CBU,Japan,448,250,522,551,442,252,654,175,497,0,492,1665,5948,Japan,G,TOYOTA,All New Kijang Innova Zenix V Cvt 2.0,58,True,CBU,4X2,False
2024,4X2,TOYOTA,All New Kijang Innova Zenix G Hev Cvt 2.0,2494.0,HEV,,,550,333,609,457,712,678,489,326,370,0,228,176,4928,,HYBRID,TOYOTA,All New Kijang Innova Zenix G Hev Cvt 2.0,169,True,TIDAK DIKETAHUI,4X2,False
2024,4X2,TOYOTA,All New Kijang Innova Zenix V Hev Cvt 2.0,2494.0,HEV,CBU,Japan,1149,262,354,159,106,182,825,282,1006,414,851,631,6221,Japan,HYBRID,TOYOTA,All New Kijang Innova Zenix V Hev Cvt 2.0,1,True,CBU,4X2,False
2024,4X2,TOYOTA,All New Kijang Innova Zenix Q Hev Cvt Tss 2.0 Modellista,1987.0,HEV,,,896,0,933,0,0,610,809,948,968,1759,696,120,7739,,HYBRID,TOYOTA,All New Kijang Innova Zenix Q Hev Cvt Tss 2.0 Modellista,3,True,TIDAK DIKETAHUI,4X2,False
2024,4X2,TOYOTA,Voxy 2.0 AT,1987.0,G,CBU,Japan,150,356,483,252,72,614,1272,909,1125,272,1060,869,7434,Japan,G,TOYOTA,Voxy 2.0 AT,17,True,CBU,4X2,False
2024,4X2,TOYOTA,"Alphard 2,5 G",1987.0,G,,,0,217,456,235,230,819,206,1294,133,549,235,575,4949,,G,TOYOTA,"Alphard 2,5 G",6258,True,TIDAK DIKETAHUI,4X2,False
2024,4X2,TOYOTA,"Alphard 2,5 G",1987.0,G,CBU,Japan,12,60,178,53,11,8,0,209,2,183,0,673,1389,Japan,G,TOYOTA,"Alphard 2,5 G",16751,True,CBU,4X2,False
2024,4X2,TOYOTA,Alphard 2.5 Hybrid,1987.0,HEV,,,49,0,1,0,0,0,137,0,36,749,221,181,1374,,HYBRID,TOYOTA,Alphard 2.5 Hybrid,3371,True,TIDAK DIKETAHUI,4X2,False
2024,4X2,TOYOTA,Vellflre 2.5 VIP Hybrid,2000.0,HEV,CBU,Japan,0,0,101,0,0,28,469,104,364,674,568,0,2308,Japan,HYBRID,TOYOTA,Vellflre 2.5 VIP Hybrid,7343,True,CBU,4X2,False
2024,4X2,TOYOTA,GR Yaris 1.6,2500.0,G,,,0,8,11,1,7,333,79,444,35,1093,62,54,2127,,G,TOYOTA,GR Yaris 1.6,3483,True,TIDAK DIKETAHUI,4X2,False
2024,4X2,TOYOTA,GR Yaris 1.6 AT,2500.0,G,CBU,Japan,0,3,15,5,2,71,1,32,0,195,3,353,680,Japan,G,TOYOTA,GR Yaris 1.6 AT,8160,True,CBU,4X2,False
2024,4X2,TOYOTA,Corolla Cross 1.8 AT Hybrid,2494.0,HEV,,,1,6,0,5,6,0,1,0,0,0,1,40,60,,HYBRID,TOYOTA,Corolla Cross 1.8 AT Hybrid,8120,True,TIDAK DIKETAHUI,4X2,False
2024,4X2,TOYOTA,Corolla Cross 1.8 AT Hybrid GR Sport,2500.0,HEV,CBU,Malaysia,1,12,0,3,14,0,2,0,25,304,13,3,377,Malaysia,HYBRID,TOYOTA,Corolla Cross 1.8 AT Hybrid GR Sport,10190,True,CBU,4X2,False
2024,4X2,TOYOTA,Fortuner G 2.4 Dsl Imp 2021,1618.0,D,,,17,0,3,0,0,5,0,15,0,565,0,12,617,,D,TOYOTA,Fortuner G 2.4 Dsl Imp 2021,2022,True,TIDAK DIKETAHUI,4X2,False
2024,4X2,TOYOTA,Fortuner G 2.4 Dsl AT Imp 2021,1618.0,D,CBU,Japan,19,0,2,0,0,0,1,0,0,52,0,0,74,Japan,D,TOYOTA,Fortuner G 2.4 Dsl AT Imp 2021,3,True,CBU,4X2,False
2024,4X2,TOYOTA,New Fortuner G 2.4 Dsl Imp 2024,1798.0,D,,,0,391,4,202,190,26,5,0,0,0,0,0,818,,D,TOYOTA,New Fortuner G 2.4 Dsl Imp 2024,1677,True,TIDAK DIKETAHUI,4X2,False
2024,4X2,TOYOTA,New Fortuner G 2.4 Dsl A/T Imp 2024,1798.0,D,CBU,Japan,0,80,8,5,5,18,0,0,0,0,29,0,145,Japan,D,TOYOTA,New Fortuner G 2.4 Dsl A/T Imp 2024,3838,True,CBU,4X2,False
2024,4X2,TOYOTA,HI-ACE Commuter HI Grade,2393.0,G,,,127,0,0,0,0,0,0,0,0,16,30,0,173,,G,TOYOTA,HI-ACE Commuter HI Grade,510,True,TIDAK DIKETAHUI,4X2,False
2024,4X2,TOYOTA,New Almaz HEV,2393.0,HEV,CBU,Japan,48,7032,0,5382,7926,0,486,0,366,0,799,54,22093,Japan,HYBRID,TOYOTA,New Almaz HEV,7,True,CBU,4X2,False
2024,4X2,TOYOTA,Almaz RS Hybrid,2393.0,HEV,,,2,14506,100,27770,35696,434,12,468,40,0,58,59,79145,,HYBRID,TOYOTA,Almaz RS Hybrid,14,True,TIDAK DIKETAHUI,4X2,False
2024,4X2,TOYOTA,,2000.0,-,,,0,0,7882,0,0,7927,53421,9847,72250,0,91264,0,242591,,UNKNOWN,TOYOTA,TIDAK DIKETAHUI,65,True,TIDAK DIKETAHUI,4X2,False
2024,4X2,,OmodaE5 Pure,1500.0,BEV,,,0,26,0,410,0,596,0,449,206,235,180,144,2246,,BEV,TIDAK DIKETAHUI,OmodaE5 Pure,175,True,TIDAK DIKETAHUI,4X2,False
2024,4X2,,Tiggo 5X Champion,1500.0,G,,,0,30,0,35,7,98,31,17,7,3,6,12,246,,G,TIDAK DIKETAHUI,Tiggo 5X Champion,94,True,TIDAK DIKETAHUI,4X2,False
2024,4X2,,Tiggo 8 Facelift,2000.0,G,CKD,INA,0,27,8,13,4,13,177,8,11,9,3,1,274,Indonesia,G,TIDAK DIKETAHUI,Tiggo 8 Facelift,785,True,CKD,4X2,False
2024,4X2,,Tiggo 8 Facelift Awd,2000.0,BEV,,,0,0,0,6,9,10,22,29,33,41,47,45,242,,BEV,TIDAK DIKETAHUI,Tiggo 8 Facelift Awd,102,True,TIDAK DIKETAHUI,4X2,False
2024,4X2,,All New C3 Aircross SUV,1200.0,G,,,0,380,0,9,30,185,7,0,0,0,0,0,611,,G,TIDAK DIKETAHUI,All New C3 Aircross SUV,59,True,TIDAK DIKETAHUI,4X2,False
2024,4X2,,All New Xenia 1.3 M MT,1329.0,G,,,16,39,50,21,0,0,76,237,174,133,106,137,989,,G,TIDAK DIKETAHUI,All New Xenia 1.3 M MT,836,True,TIDAK DIKETAHUI,4X2,False
2024,4X2,,All New Xenia 1.3 X CVT,1329.0,G,,,50,3,359,99,352,327,0,287,166,126,96,155,2020,,G,TIDAK DIKETAHUI,All New Xenia 1.3 X CVT,116,True,TIDAK DIKETAHUI,4X2,False
2024,4X2,,All New Xenia 1.3 R MT,1329.0,G,CKD,INA,300,1,184,146,114,112,0,106,89,125,128,248,1553,Indonesia,G,TIDAK DIKETAHUI,All New Xenia 1.3 R MT,3167,True,CKD,4X2,False
2024,4X2,,All New Xenia 1.3 R CVT,1329.0,G,,,237,27,255,136,183,133,161,0,0,0,0,0,1132,,G,TIDAK DIKETAHUI,All New Xenia 1.3 R CVT,1235,True,TIDAK DIKETAHUI,4X2,False
2024,4X2,,All New Xenia 1.5 R MT,1496.0,G,CKD,INA,45,0,254,33,169,132,136,73,55,68,24,59,1048,Indonesia,G,TIDAK DIKETAHUI,All New Xenia 1.5 R MT,2452,True,CKD,4X2,False
2024,4X2,,All New Xenia 1.5 R CVT,1496.0,G,,,90,3,63,60,41,35,149,0,12,0,0,0,453,,G,TIDAK DIKETAHUI,All New Xenia 1.5 R CVT,1955,True,TIDAK DIKETAHUI,4X2,False
2024,4X2,,Kona EV Prime Extended,,BEV,,,0,0,0,0,0,0,17,22,8,5,1,1,54,,BEV,TIDAK DIKETAHUI,Kona EV Prime Extended,2,True,TIDAK DIKETAHUI,4X2,False
2024,4X2,,Kona EV Signature Reguler,,BEV,,,0,0,0,0,0,0,0,0,4,3,0,0,7,,BEV,TIDAK DIKETAHUI,Kona EV Signature Reguler,30,True,TIDAK DIKETAHUI,4X2,False
2024,4X2,,Kona EV Signature Extended,,BEV,,,0,0,0,0,0,0,0,0,94,107,219,50,470,,BEV,TIDAK DIKETAHUI,Kona EV Signature Extended,15,True,TIDAK DIKETAHUI,4X2,False
2024,4X2,,Kona EV Style,,BEV,,,0,0,0,0,0,0,0,0,52,72,0,1,125,,BEV,TIDAK DIKETAHUI,Kona EV Style,7,True,TIDAK DIKETAHUI,4X2,False
2024,4X2,,Kona EV N Line Two Tone,,G,,,0,0,0,0,0,0,0,0,0,0,0,10,10,,G,TIDAK DIKETAHUI,Kona EV N Line Two Tone,346,True,TIDAK DIKETAHUI,4X2,False
2024,4X2,,Tucson HEV,2000.0,D,,,0,0,8,0,34,30,0,0,0,0,9,2,83,,D,TIDAK DIKETAHUI,Tucson HEV,2,True,TIDAK DIKETAHUI,4X2,False
2024,4X2,,Santa Fe G2.5 6AT Style,2200.0,G,CKD,INA,1,12,0,11,10,8,15,0,0,0,0,0,57,Indonesia,G,TIDAK DIKETAHUI,Santa Fe G2.5 6AT Style,7,True,CKD,4X2,False
2024,4X2,,Palisade 2.2 CRDi Signature,2200.0,D,CKD,INA,88,9,0,4,9,11,2,0,6,4,6,5,144,Indonesia,D,TIDAK DIKETAHUI,Palisade 2.2 CRDi Signature,172,True,CKD,4X2,False
2024,4X2,,MU-X RBD1,2200.0,D,,,0,1,7,0,5,0,2,5,1,4,6,27,58,,D,TIDAK DIKETAHUI,MU-X RBD1,1,True,TIDAK DIKETAHUI,4X2,False
2024,4X2,,Ca rn i va l,2499.0,G,CBU,South Korea,0,0,5,0,0,2,0,6,0,8,0,3,24,South Korea,G,TIDAK DIKETAHUI,Ca rn i va l,14,True,CBU,4X2,False
2024,4X2,,NX 350h,2151.0,G,,,19,0,0,0,0,70,42,0,18,0,14,4,167,,G,TIDAK DIKETAHUI,NX 350h,59,True,TIDAK DIKETAHUI,4X2,False
2024,4X2,,NX 250,1998.0,BEV,CBU,South Korea,0,0,0,0,0,40,7,35,4,9,8,0,103,South Korea,BEV,TIDAK DIKETAHUI,NX 250,394,True,CBU,4X2,False
2024,4X2,,RX 350h AT HEV,,-,CBU,South Korea,1,0,0,0,0,0,0,0,0,10,0,8,19,South Korea,UNKNOWN,TIDAK DIKETAHUI,RX 350h AT HEV,1626,True,CBU,4X2,False
2024,4X2,,RX 350h Luxury HEV,,HEV,,,18,0,0,0,0,1,0,0,0,0,0,0,19,,HYBRID,TIDAK DIKETAHUI,RX 350h Luxury HEV,46,True,TIDAK DIKETAHUI,4X2,False
2024,4X2,,LM 500h 4 Seater,2487.0,HEV,CBU,South Korea,0,2,0,2,1,0,32,0,16,0,34,0,87,South Korea,HYBRID,TIDAK DIKETAHUI,LM 500h 4 Seater,59,True,CBU,4X2,False
2024,4X2,,CX-3 Sport,2393.0,G,,,30,35,0,33,38,0,0,0,0,30,0,0,166,,G,TIDAK DIKETAHUI,CX-3 Sport,75,True,TIDAK DIKETAHUI,4X2,False
2024,4X2,,CX-30 GT,1998.0,G,,,0,2,165,3,1,114,46,134,25,0,14,1,505,,G,TIDAK DIKETAHUI,CX-30 GT,5,True,TIDAK DIKETAHUI,4X2,False
2024,4X2,,New CX-8 Elite,1998.0,G,CKD,INA,11,52,58,67,40,30,43,30,35,0,27,94,487,Indonesia,G,TIDAK DIKETAHUI,New CX-8 Elite,1,True,CKD,4X2,False
2024,4X4,BAIC,CX-5 Kuro,1992.0,G,CBU,Ch i n a,0,0,0,0,0,1,8,6,2,2,2,10,31,China,G,BAIC,CX-5 Kuro,10,True,CBU,4X4,False
2024,4X4,BMW,X3 xDrive30i G01 CKD AT,1984.0,G,CBU,Germany,45,51,8,23,15,52,63,35,43,38,52,45,470,Germany,G,BMW,X3 xDrive30i G01 CKD AT,116,True,CBU,4X4,False
2024,4X4,BMW,X4 M RHD AT,1998.0,G,CKD,INA,0,0,0,0,0,0,0,0,0,0,1,0,1,Indonesia,G,BMW,X4 M RHD AT,470,True,CKD,4X4,False
2024,4X4,BMW,X5,2993.0,G,CBU,USA,0,0,0,0,0,0,0,0,0,0,0,17,17,USA,G,BMW,X5,1,True,CBU,4X4,False
2024,4X4,BMW,X5 xDrive40i G05 CKD AT,2993.0,G,CBU,USA,0,7,9,2,16,11,0,4,1,2,4,3,59,USA,G,BMW,X5 xDrive40i G05 CKD AT,17,True,CBU,4X4,False
2024,4X4,BMW,X7 xDrive40i G07 CKD AT,1998.0,G,CBU,USA,94,91,86,75,96,73,114,128,45,32,33,61,928,USA,G,BMW,X7 xDrive40i G07 CKD AT,59,True,CBU,4X4,False
2024,4X4,BMW,BJ-40 PLUS,2998.0,G,CKD,USA,0,0,0,0,0,12,11,1,0,0,12,5,41,USA,G,BMW,BJ-40 PLUS,928,True,CKD,4X4,False
2024,4X4,BMW,"Tiggo 8 1,6 Comfort",2998.0,G,CKD,INA,1,0,0,1,5,10,20,11,10,8,2,7,75,Indonesia,G,BMW,"Tiggo 8 1,6 Comfort",41,True,CKD,4X4,False
2024,4X4,BMW,Everest Titanium 2.0L (4x4) A/T,2998.0,G,CKD,INA,28,14,19,45,33,9,25,19,29,11,8,31,271,Indonesia,G,BMW,Everest Titanium 2.0L (4x4) A/T,75,True,CKD,4X4,False
2024,4X4,BMW,Everest Titanium 2.0L (4x4) A/T MY22,2998.0,G,CBU,Germany,0,0,1,0,0,1,1,0,0,0,0,0,3,Germany,G,BMW,Everest Titanium 2.0L (4x4) A/T MY22,271,True,CBU,4X4,False
2024,4X4,BMW,MU-X 4X4,2998.0,G,CKD,INA,0,0,2,0,4,0,1,0,0,0,0,2,9,Indonesia,G,BMW,MU-X 4X4,3,True,CKD,4X4,False
2024,4X4,BMW,RX 500h,,BEV,CBU,Germany,0,0,0,3,3,4,0,0,0,0,0,0,10,Germany,BEV,BMW,RX 500h,9,True,CBU,4X4,False
2024,4X4,FORD,CX-60 2.5 Pro,2997.0,G,CBU,Ch i n a,0,0,0,0,0,0,7,17,10,8,4,4,50,China,G,FORD,CX-60 2.5 Pro,31,True,CBU,4X4,False
2024,4X4,GWM,TANK 300-HEV 2.0T (4X4) A/T,2488.0,G,CBU,Japan,0,0,0,0,0,0,0,1,0,0,0,0,1,Japan,G,GWM,TANK 300-HEV 2.0T (4X4) A/T,5,True,CBU,4X4,False
2024,4X4,HYUNDAI,(HMID) GLS 450 (X167),2000.0,G,CKD,INA,78,47,64,40,55,40,55,43,52,78,66,44,662,Indonesia,G,HYUNDAI,(HMID) GLS 450 (X167),50,True,CKD,4X4,False
2024,4X4,LEXUS,Gt 4X4,1500.0,G,CBU,Korea,1,0,0,0,0,0,0,2,0,0,0,0,3,South Korea,G,LEXUS,Gt 4X4,17,True,CBU,4X4,False
2024,4X4,LEXUS,GLC 300 AMG Line ( X254),2000.0,G,CKD,INA,0,15,15,5,6,10,13,2,3,7,6,4,86,Indonesia,G,LEXUS,GLC 300 AMG Line ( X254),662,True,CKD,4X4,False
2024,4X4,LEXUS,AMG GLE 53 Coupe 4MATIC+ (C167)*,1996.0,D,CBU,Thailand,0,0,0,0,0,0,0,0,140,48,24,39,251,Thailand,D,LEXUS,AMG GLE 53 Coupe 4MATIC+ (C167)*,86,True,CBU,4X4,False
2024,4X4,LEXUS,EQS SUV 450 ( X 296),1996.0,D,CBU,Thailand,10,4,8,8,9,16,23,15,16,8,13,20,150,Thailand,D,LEXUS,EQS SUV 450 ( X 296),251,True,CBU,4X4,False
2024,4X4,LEXUS,John Cooper Works ALL4 Clubman A/T,1996.0,D,CBU,Thailand,9,1,8,3,3,2,8,9,4,3,3,8,61,Thailand,D,LEXUS,John Cooper Works ALL4 Clubman A/T,150,True,CBU,4X4,False
2024,4X4,LEXUS,Countryman S ALL4 A/T,2200.0,D,CBU,South Korea,0,0,4,0,4,0,4,4,6,0,2,0,24,South Korea,D,LEXUS,Countryman S ALL4 A/T,61,True,CBU,4X4,False
2024,4X4,LEXUS,Countryman SE ALL4,2499.0,D,CBU,Thailand,547,505,580,503,552,516,707,729,922,1065,1003,1129,8758,Thailand,D,LEXUS,Countryman SE ALL4,24,True,CBU,4X4,False
2024,4X4,LEXUS,Terra VL 2.5 AT 4x4,,HEV,CBU,Japan,0,0,0,0,1,0,0,1,0,0,0,0,2,Japan,HYBRID,LEXUS,Terra VL 2.5 AT 4x4,181,True,CBU,4X4,False
2024,4X4,SUZUKI,iCar 03 AWD,,BEV,,,6,3,0,1,0,0,0,0,0,0,0,0,10,,BEV,SUZUKI,iCar 03 AWD,290,True,TIDAK DIKETAHUI,4X4,False
2024,4X4,SUZUKI,New Jimny MT,,-,,,0,2,3,1,2,3,3,10,4,5,15,9,57,,UNKNOWN,SUZUKI,New Jimny MT,3,True,TIDAK DIKETAHUI,4X4,False
2024,4X4,SUZUKI,New Jimny AT,1462.0,G,CKD,INA,0,86,146,51,65,35,54,41,89,177,95,53,892,Indonesia,G,SUZUKI,New Jimny AT,10,True,CKD,4X4,False
2024,4X4,SUZUKI,New Jimny 2TONE AT,1462.0,G,,,0,5,23,9,5,0,1,3,9,3,3,0,61,,G,SUZUKI,New Jimny 2TONE AT,239,True,TIDAK DIKETAHUI,4X4,False
2024,4X4,SUZUKI,Jimny 5 Doors At,1462.0,G,CBU,Japan,1,167,165,72,20,89,37,22,219,121,88,48,1049,Japan,G,SUZUKI,Jimny 5 Doors At,57,True,CBU,4X4,False
2024,4X4,SUZUKI,Jimny 5 Doors Mt,1462.0,G,,,0,18,11,27,7,1,0,0,10,2,4,1,81,,G,SUZUKI,Jimny 5 Doors Mt,892,True,TIDAK DIKETAHUI,4X4,False
2024,4X4,SUZUKI,Jimny 5 Doors 2Tone At,1462.0,G,CBU,Japan,0,0,0,0,0,0,0,0,0,0,17,39,56,Japan,G,SUZUKI,Jimny 5 Doors 2Tone At,61,True,CBU,4X4,False
2024,4X4,SUZUKI,Jimny 5 Doors 2Tone Mt,1462.0,G,,,1,1,0,3,3,3,3,4,0,1,0,3,22,,G,SUZUKI,Jimny 5 Doors 2Tone Mt,1049,True,TIDAK DIKETAHUI,4X4,False
2024,4X4,SUZUKI,Jimny 5D White Rhino At,1462.0,G,CBU,Japan,0,0,4,3,2,3,3,1,1,0,3,2,22,Japan,G,SUZUKI,Jimny 5D White Rhino At,81,True,CBU,4X4,False
2024,4X4,SUZUKI,C40 Electric Vehicles,1462.0,G,,,37,299,379,201,131,156,116,124,348,344,312,460,2907,,G,SUZUKI,C40 Electric Vehicles,56,True,TIDAK DIKETAHUI,4X4,False
2024,4X4,SUZUKI,Q8 3.0 TFSI A/T,2995.0,G,CBU,Germany,0,0,0,0,0,0,0,0,4,48,37,27,116,Germany,G,SUZUKI,Q8 3.0 TFSI A/T,224,True,CBU,4X4,False
2024,4X4,,Q3 1.4 TFSI A/T,,BEV,,,26,10,21,10,22,7,0,0,0,1,0,1,98,,BEV,TIDAK DIKETAHUI,Q3 1.4 TFSI A/T,3,True,TIDAK DIKETAHUI,4X4,False
2024,AFFORDABLE_ENERGY,,MODEL/TYPE,998.0,G,,,2525,5,0,5,4,323,352,484,417,457,400,485,5457,,G,TIDAK DIKETAHUI,MODEL/TYPE,4522,True,TIDAK DIKETAHUI,AFFORDABLE ENERGY,False
2024,BUS,HINO,,3908.0,D,,,3,7,2,0,6,2,7,4,8,0,6,2,47,,D,HINO,TIDAK DIKETAHUI,788,True,TIDAK DIKETAHUI,BUS,False
2024,BUS,HINO,FE 71 BC N,3908.0,D,CKD,INA,15,0,27,26,1,21,11,24,23,18,14,0,180,Indonesia,D,HINO,FE 71 BC N,47,True,CKD,BUS,False
2024,BUS,HINO,GB150,3908.0,D,CKD,INA,17,11,25,14,10,37,30,36,52,9,15,18,274,Indonesia,D,HINO,GB150,121,True,CKD,BUS,False
2024,BUS,HINO,K360IB-4X2,7684.0,D,CKD,INA,0,303,0,590,744,167,133,1317,1405,0,0,3,4662,Indonesia,D,HINO,K360IB-4X2,3,True,CKD,BUS,False
2024,PICKUP_TRUCK,FAW,Tractor Head (DB290TH),7700.0,D,CBU,Ch i n a,5,0,0,0,0,15,30,1,1,0,1,9,62,China,D,FAW,Tractor Head (DB290TH),121,True,CBU,PICKUP TRUCK,False
2024,PICKUP_TRUCK,FAW,Tractor Head (FD550TH),7700.0,D,CBU,Ch i n a,44,0,0,0,0,0,0,0,2,1,0,5,52,China,D,FAW,Tractor Head (FD550TH),9,True,CBU,PICKUP TRUCK,False
2024,PICKUP_TRUCK,FAW,Chassis (FD290CG),12540.0,D,CBU,Ch i n a,20,0,45,0,0,0,10,10,10,0,13,0,108,China,D,FAW,Chassis (FD290CG),13,True,CBU,PICKUP TRUCK,False
2024,PICKUP_TRUCK,HINO,FG 240 JP,,-,CKD,INA,47,0,0,310,0,2,32,0,12,24,12,146,585,Indonesia,UNKNOWN,HINO,FG 240 JP,136,True,CKD,PICKUP TRUCK,False
2024,PICKUP_TRUCK,MERCEDES BENZ CV,FG 260 JS,,-,CKD,INA,120,120,19,0,5,37,0,16,20,60,17,45,459,Indonesia,UNKNOWN,MERCEDES BENZ CV,FG 260 JS,17,True,CKD,PICKUP TRUCK,False
2024,PICKUP_TRUCK,MERCEDES BENZ CV,CHASSIS (HD375CG),6600.0,D,CBU,Ch i n a,31,0,10,1,0,5,10,87,66,16,47,0,273,China,D,MERCEDES BENZ CV,CHASSIS (HD375CG),74,True,CBU,PICKUP TRUCK,False
2024,PICKUP_TRUCK,SCANIA,FG 260 JJ,,-,CKD,INA,49,0,2,40,66,16,8,60,19,19,111,0,390,Indonesia,UNKNOWN,SCANIA,FG 260 JJ,483,True,CKD,PICKUP TRUCK,False
2024,PICKUP_TRUCK,SCANIA,FVR34S,,-,CKD,INA,0,57,0,8,20,6,2,65,30,0,49,80,317,Indonesia,UNKNOWN,SCANIA,FVR34S,42,True,CKD,PICKUP TRUCK,False
2024,PICKUP_TRUCK,SCANIA,FVM34 Q,,-,CKD,INA,0,17,16,49,6,472,0,0,6,0,0,35,601,Indonesia,UNKNOWN,SCANIA,FVM34 Q,720,True,CKD,PICKUP TRUCK,False
